regiao,area,homem,branco,idade,anos_estudo,renda_trabalho,peso
2,2,1,0,28,15,1100,488.62179673
2,2,1,0,55,8,800,390.34530097
2,2,1,0,50,9,1100,489.86563932
2,2,1,0,23,12,1100,489.86563932
2,2,1,1,60,5,800,315.3887058
2,2,0,1,43,9,1200,315.3887058
2,2,1,0,32,16,1500,651.1783529099999
2,2,0,1,29,15,500,651.1783529099999
2,2,1,0,47,3,1500,341.22680666
2,2,0,0,53,12,1045,341.22680666
2,2,1,0,42,12,2500,373.27384529
2,2,0,0,43,12,3000,373.27384529
2,3,0,0,27,12,1300,414.06429357
2,3,1,0,48,16,4000,303.08178174
2,3,1,0,49,12,1300,357.02300023
2,3,0,0,46,12,1100,357.02300023
2,3,1,0,58,8,1300,375.23679588
2,3,0,0,66,12,900,333.76488398
2,3,1,0,42,12,1100,333.76488398
2,3,1,1,50,16,5000,365.13795554
2,3,1,0,42,12,500,310.23373649
2,3,1,1,40,8,900,448.1285957
2,3,0,0,58,12,1100,218.30314195
2,3,0,1,34,16,1500,419.19309922
2,3,1,1,36,12,1500,419.19309922
2,3,1,0,66,12,6000,378.21256754
2,3,0,0,47,12,1100,339.79358214
2,3,1,0,46,8,1200,435.49996608
2,3,1,0,37,12,1200,522.7483630100001
2,2,0,0,51,5,400,574.6985015400001
2,2,1,0,44,4,2000,574.6985015400001
2,2,0,0,21,12,350,466.75668256
2,2,1,1,28,2,1100,226.35424827
2,2,1,1,18,12,780,223.34641174
2,2,1,0,41,12,2200,201.10040953
2,2,1,0,23,14,1100,155.03622654
2,3,0,1,71,16,20000,3352.96841824
2,3,1,1,43,16,10000,4745.24872277
2,3,0,1,41,16,5000,4745.24872277
2,2,0,1,50,16,3626,241.31494223
2,2,1,0,35,16,1100,241.31494223
2,2,1,0,61,9,1100,320.9408479
2,2,1,0,36,12,3500,320.9408479
2,2,1,0,51,1,250,457.38827176
2,2,1,1,24,14,2000,499.44032366
2,2,1,0,37,12,800,413.99091979
2,2,0,0,33,12,350,413.99091979
2,2,0,0,52,6,1600,326.02513778
2,2,1,1,33,12,2200,326.02513778
2,2,1,0,24,12,2200,326.02513778
2,2,1,1,41,12,1350,398.17115437
2,2,0,1,24,12,1400,299.26427729
2,2,1,1,28,16,2200,477.69640465
2,2,0,0,39,13,1500,281.41269774
2,2,1,0,52,6,700,281.41269774
2,3,1,0,35,12,2000,886.67168298
2,3,1,0,41,5,1800,826.42680152
2,3,0,0,40,10,1800,826.42680152
2,3,1,1,26,12,700,1239.17326773
2,3,0,0,24,12,700,1239.17326773
2,3,1,0,27,9,800,1355.21148957
2,3,0,0,33,3,1500,1067.3086359
2,3,1,0,34,4,1500,1067.3086359
2,2,1,0,20,10,1050,2908.47919953
2,2,1,0,27,11,350,2565.28100579
2,2,1,0,48,3,500,1888.22694227
2,2,0,0,45,3,1045,1888.22694227
2,2,0,0,24,12,700,1888.22694227
2,2,1,0,24,15,1100,470.21608824
2,2,0,1,54,7,1100,348.7212335
2,2,1,1,32,12,1100,828.9923029300001
2,2,1,1,29,12,2000,620.43657311
2,2,0,1,52,12,1100,403.86326451
2,2,1,0,56,5,1100,403.86326451
2,3,1,0,42,3,1100,385.69582291
2,3,0,0,47,3,1100,385.69582291
2,3,0,0,22,12,1300,623.92930164
2,3,1,1,52,15,5000,449.85345049
2,3,0,1,50,16,5000,449.85345049
2,3,0,0,34,1,1100,3260.30362675
2,3,1,0,51,9,1100,578.12485404
2,3,1,0,50,6,1200,703.88099568
2,3,1,0,20,12,1200,703.88099568
2,3,1,1,63,6,800,702.1015141
2,3,1,1,37,12,1400,695.53198552
2,3,1,1,62,0,1500,544.82213274
2,3,1,1,29,12,1500,715.41155372
2,1,1,0,26,12,900,504.81215263
2,1,0,0,48,12,250,323.04873131
2,1,0,1,29,12,800,651.33274721
2,1,0,1,31,12,1100,534.86568979
2,1,1,1,37,5,1100,534.86568979
2,1,1,1,36,6,550,526.69319532
2,1,1,1,25,12,1500,784.59377338
2,1,0,0,22,14,1100,784.59377338
2,1,1,0,46,3,300,589.34114092
2,1,1,1,25,10,1600,589.34114092
2,1,1,1,52,0,500,417.70868686
2,1,1,0,32,6,400,275.44501933
2,1,1,0,49,0,600,241.34579051
2,1,0,0,35,3,400,279.18760019
2,1,1,0,45,5,1100,287.75142654
2,2,1,0,43,5,2000,355.88355313
2,2,0,0,41,16,4500,376.07975588
2,2,1,0,67,9,2800,285.86846334
2,2,1,1,56,7,700,313.84087219
2,2,1,1,58,1,700,328.54519952
2,2,0,1,32,16,1800,328.54519952
2,2,1,1,46,16,5000,428.64795614
2,2,1,0,33,13,2550,715.82805109
2,2,1,0,38,12,1100,686.22485298
2,2,0,1,57,16,3000,513.52032482
2,2,1,0,32,12,500,866.27171579
2,2,1,0,44,8,1500,668.70005586
2,2,0,0,51,15,2096,722.65435031
2,2,1,0,52,8,2000,722.65435031
2,2,0,0,27,16,1500,722.65435031
2,2,1,0,21,15,1300,722.65435031
2,2,1,0,30,12,1100,712.19936594
2,2,0,0,41,12,1100,712.19936594
2,2,1,0,25,12,1100,712.19936594
2,2,1,0,44,2,100,450.91901088
2,2,1,0,46,3,500,424.94847792
2,2,1,0,41,6,800,647.6393345
2,2,0,0,28,12,300,587.79428983
2,2,0,0,57,0,500,587.79428983
2,2,0,0,40,7,1500,489.84693158
2,2,1,0,40,12,1100,550.15371074
2,2,1,1,26,13,4000,497.06576163
2,2,0,0,57,6,1500,447.33201405
2,2,0,1,31,12,1100,447.33201405
2,2,1,0,32,12,1100,447.33201405
2,2,0,0,33,16,2075,494.71968166
2,2,1,0,29,16,2000,494.71968166
2,2,1,1,22,14,600,610.90282683
2,2,1,1,21,12,1100,610.90282683
2,2,0,1,39,12,1100,270.71923626
2,2,1,0,48,10,700,347.19743398
2,2,1,0,70,7,1200,257.40650292
2,2,0,1,49,16,300,257.40650292
2,2,1,1,51,9,1300,275.8192299
2,2,0,1,51,12,1100,275.8192299
2,2,0,1,27,16,1500,275.8192299
2,2,0,1,55,16,6000,175.5634851
2,2,0,1,48,12,1100,302.27269713
2,2,1,1,41,1,500,302.27269713
2,2,1,0,42,5,4500,316.23158293
2,2,1,1,66,6,1000,289.66475171
2,2,0,1,59,7,600,289.66475171
2,2,1,1,28,13,1100,289.66475171
2,2,1,1,56,1,1000,240.09331237
2,2,1,1,53,7,700,321.50878859
2,2,1,0,48,8,480,259.26139948
2,2,0,0,49,8,300,259.26139948
2,2,0,1,47,16,1100,415.63783677
2,2,1,1,44,12,2200,415.63783677
2,2,1,1,26,16,1100,415.63783677
2,2,1,0,53,2,700,244.43124049
2,2,1,0,62,5,1100,416.62821205
2,2,1,1,33,12,3000,686.8284940900001
2,2,1,0,60,2,900,344.47946047
2,2,1,1,53,11,500,314.17279094
2,3,1,0,40,12,2500,3433.78822369
2,3,1,0,31,12,3000,4402.08204317
2,3,0,0,31,12,1100,4402.08204317
2,3,0,1,48,16,250,284.03547988
2,3,1,0,53,9,2080,284.03547988
2,3,0,0,26,16,2800,284.03547988
2,3,0,0,40,7,1100,339.4176724
2,3,0,0,38,11,1300,313.08963336
2,3,0,0,20,12,720,313.08963336
2,3,1,0,31,12,1100,577.7133976
2,3,1,0,67,0,600,294.71822869
2,3,0,1,68,5,600,294.71822869
2,3,0,0,44,9,1100,340.70540574
2,3,1,0,49,8,1500,340.70540574
2,3,1,0,25,9,1500,340.70540574
2,2,1,0,23,12,1480,1331.87450565
2,2,0,0,23,12,1100,1331.87450565
2,2,0,1,41,16,1100,648.60614932
2,2,1,0,39,16,1100,1024.00056389
2,1,1,0,37,9,550,164.99526181
2,1,1,1,38,9,300,183.69925233
2,1,1,0,26,9,1200,254.72296043
2,1,0,0,25,12,1250,254.72296043
2,1,1,0,76,3,290,121.35753234
2,1,1,0,45,12,800,143.24520751
2,1,0,0,38,12,1100,143.24520751
2,1,1,0,36,1,1200,211.91318377
2,3,1,1,49,12,3000,944.41205041
2,3,1,1,24,12,1200,944.41205041
2,3,1,0,45,8,1100,819.99719016
2,3,1,0,40,8,1200,819.99719016
2,2,0,0,55,16,3500,483.26204167
2,2,0,0,22,12,1100,483.26204167
2,2,1,1,57,16,3500,460.69512806
2,2,0,0,24,16,1100,417.26800753
2,2,0,0,51,16,3000,373.1194615
2,2,0,0,61,12,4180,335.21647375
2,2,1,0,50,7,1300,398.08436297
2,2,0,0,27,12,400,398.08436297
2,2,1,0,21,12,1100,398.08436297
2,2,0,0,19,12,150,398.08436297
2,2,1,0,26,12,1100,581.53236333
2,2,0,0,20,11,1100,638.33846715
2,2,1,0,22,7,1250,638.33846715
2,2,1,0,34,7,600,611.51038231
2,2,0,0,24,6,800,611.51038231
2,2,0,0,26,12,300,438.23509762
2,2,0,0,23,12,300,438.23509762
2,2,1,0,21,12,1000,396.06207897
2,2,1,0,69,3,6000,358.57626842
2,2,1,0,43,16,5000,490.57210416
2,2,0,0,36,16,2500,490.57210416
2,2,0,0,38,12,1045,450.40601313
2,2,1,0,41,12,3600,450.40601313
2,2,0,0,38,16,8000,520.16443928
2,2,1,1,33,13,5000,520.16443928
2,2,0,1,64,16,5000,520.16443928
2,2,0,1,30,16,1682,538.63394497
2,2,1,1,30,12,1100,538.63394497
2,3,1,0,32,12,1250,1143.84888385
2,3,1,1,27,5,1630,2017.62168354
2,3,1,0,56,12,2000,1098.07452211
2,3,1,0,20,12,1000,1098.07452211
2,3,1,0,72,12,1500,886.6885627200001
2,2,1,0,44,9,3000,659.26680816
2,2,0,0,48,7,500,560.4361121
2,2,1,0,59,0,500,481.58525336
2,2,1,0,34,16,10000,975.1477655800001
2,2,1,1,46,6,2000,672.9664023300001
2,2,1,0,58,11,2090,536.19039913
2,2,0,0,56,16,2500,536.19039913
2,2,0,0,25,12,1100,1404.99367454
2,2,1,0,25,12,600,1404.99367454
2,2,0,1,36,12,1700,783.45489233
2,2,0,0,28,12,1600,783.45489233
2,2,0,0,42,12,1100,996.90551133
2,1,1,0,29,12,1300,60.92865221
2,1,0,0,48,16,3300,60.05377373
2,1,0,0,24,16,2000,60.05377373
2,1,1,0,61,2,500,55.25999197
2,1,1,0,28,3,250,55.25999197
2,1,1,0,19,12,250,55.25999197
2,1,1,0,15,9,250,55.25999197
2,1,1,0,65,0,700,56.9812383
2,1,1,1,28,5,960,56.9812383
2,1,1,0,31,6,120,77.65910043
2,2,1,0,31,12,600,519.01550115
2,2,1,0,48,4,2000,451.91827129
2,2,1,1,61,9,1100,374.75881061
2,2,0,0,47,1,200,1077.95977509
2,2,1,0,21,12,400,1077.95977509
2,2,1,0,49,5,100000,440.25788685
2,2,0,0,44,12,60000,440.25788685
2,2,1,0,41,9,600,520.53887243
2,2,0,0,20,9,800,520.53887243
2,2,1,0,59,5,300,406.62588306
2,2,1,0,25,12,600,550.3541533500001
2,2,1,0,49,12,1100,510.77389058
2,3,1,0,35,16,4500,2551.4914188
2,3,0,0,41,8,1100,1707.05492888
2,3,1,1,24,12,1300,3231.28295331
2,1,0,0,48,16,3100,132.53825924
2,1,1,0,55,6,62,156.49061025
2,1,1,0,23,12,62,156.49061025
2,1,1,0,19,12,65,156.49061025
2,1,1,0,53,0,1700,183.63659451
2,3,1,0,40,9,2000,752.87680827
2,3,1,0,21,14,1800,752.87680827
2,3,0,0,36,12,1100,826.12661422
2,3,1,0,27,11,1100,826.12661422
2,3,1,0,41,6,1100,526.90608758
2,3,0,0,49,16,800,541.02285374
2,3,1,0,50,12,1100,580.56963811
2,3,1,1,60,5,1100,470.84322047
2,3,1,0,23,12,1100,584.41555605
2,3,0,0,57,12,1100,563.94185721
2,3,1,0,23,12,1100,563.94185721
2,1,1,0,31,10,400,468.19693379
2,1,1,0,44,10,1200,513.04449455
2,1,1,1,51,12,2000,388.99704958
2,2,0,0,60,16,1100,495.18499738
2,2,1,0,38,14,3000,861.72734024
2,2,1,0,60,2,1100,676.52630841
2,3,1,0,19,10,1100,2697.15124879
2,3,0,0,24,12,1100,2697.15124879
2,3,1,0,33,9,1400,2800.99928272
2,3,0,1,27,14,1500,2523.57426982
2,3,1,0,40,13,2000,2523.57426982
2,3,1,0,33,0,1000,2606.8880683
2,3,1,1,38,9,2100,2563.11387998
2,3,0,0,22,13,800,2563.11387998
2,2,1,0,23,12,1100,525.77174712
2,2,0,0,24,14,1500,656.66406833
2,2,0,1,80,1,800,477.6046419
2,2,1,0,81,1,200,477.6046419
2,2,0,1,58,16,3000,477.6046419
2,2,1,1,33,14,3000,477.6046419
2,2,0,0,25,16,300,491.24326797
2,2,1,1,40,12,700,602.2936883
2,2,1,0,48,4,800,552.98322107
2,2,1,0,25,14,1100,552.98322107
2,2,0,0,30,16,1100,272.29745409
2,2,1,0,49,0,500,315.34469939
2,2,1,0,20,9,600,281.10707917
2,2,1,0,65,1,4000,368.27398309
2,2,1,1,32,12,1100,368.27398309
2,3,1,0,57,12,1500,306.7336426
2,3,0,1,20,12,300,513.51808342
2,3,0,0,19,12,300,513.51808342
2,3,0,1,46,9,2000,393.36951567
2,3,1,1,47,9,2000,393.36951567
2,3,1,0,47,11,3000,347.95076628
2,3,0,0,35,11,1300,660.4307959400001
2,3,1,0,29,11,1200,660.4307959400001
2,3,1,0,49,12,1100,343.56626547
2,3,0,1,51,13,1800,343.56626547
2,3,1,0,45,12,4800,549.2635053400001
2,3,0,0,63,16,5500,437.32971291
2,3,0,0,45,8,1100,282.95727045
2,3,1,1,37,12,1100,522.40469142
2,3,1,1,27,12,1100,522.40469142
2,3,1,0,34,12,1700,1670.35493214
2,3,0,1,33,12,1700,1670.35493214
2,3,1,0,37,12,1100,1086.56209282
2,1,0,1,48,9,1500,266.40134475
2,1,1,0,31,7,300,378.7393991
2,1,1,0,55,3,500,259.54513846
2,1,1,0,46,4,500,259.54513846
2,1,1,1,48,3,800,284.47787841
2,1,1,0,37,9,350,313.41025491
2,1,1,0,52,0,1100,369.44531516
2,1,1,0,31,9,1500,480.62893065
2,1,1,0,70,0,300,277.46514367
2,1,1,0,37,9,1000,313.82957739
2,1,0,0,30,12,1300,514.87904884
2,2,1,0,63,12,10000,627.32041738
2,2,0,1,56,12,2090,627.32041738
2,2,0,0,27,16,7000,627.32041738
2,2,1,0,60,4,1600,576.45629371
2,2,1,0,31,12,1100,1215.40560941
2,2,1,1,49,4,1500,313.75268012
2,2,1,0,48,0,150,393.45254629
2,2,1,0,55,0,150,267.21624881
2,2,1,0,45,12,1273,372.55796806
2,2,1,0,23,16,3000,372.55796806
2,2,1,0,43,5,500,329.19509728
2,3,1,0,60,0,650,446.86917147
2,3,1,1,30,12,1500,692.65545112
2,3,1,1,32,10,3500,910.74731319
2,3,1,0,28,12,2300,598.62382876
2,3,0,1,37,9,1200,598.62382876
2,3,1,0,27,8,1400,868.42374676
2,3,1,0,47,9,1800,512.87237655
2,3,1,0,33,11,800,750.9874134
2,3,1,0,42,12,700,838.95498652
2,2,1,0,47,9,1100,309.39841868
2,2,0,0,61,12,1045,322.10094152
2,2,1,0,38,12,600,494.11922407
2,2,0,0,24,12,572,574.06725136
2,3,1,1,69,3,800,347.69239678
2,3,0,1,35,14,1045,292.74799848
2,3,1,0,52,6,1045,397.27741553
2,3,0,0,22,12,1045,397.27741553
2,3,1,0,24,12,1200,500.94391679
2,3,1,1,37,12,1800,452.20791267
2,3,0,0,29,12,1045,452.20791267
2,3,0,0,48,3,1045,452.20791267
2,3,1,0,33,12,1900,577.77924704
2,3,1,0,31,11,3500,1101.90108244
2,3,0,0,36,12,1200,1101.90108244
2,3,1,0,50,12,1000,828.88076744
2,3,0,1,52,9,1300,921.84493276
2,3,0,1,40,16,4500,1088.64197061
2,3,0,1,53,0,1100,737.08206394
2,3,1,1,62,5,1100,737.08206394
2,3,1,1,18,12,1500,737.08206394
2,3,1,0,49,14,4400,880.36545933
2,3,0,0,46,12,2200,880.36545933
2,3,0,0,22,12,1100,880.36545933
2,3,0,0,65,5,1000,722.04655097
2,3,1,0,57,8,1100,824.0007358
2,3,0,0,46,12,1100,824.0007358
2,3,1,0,19,12,400,824.0007358
2,2,1,0,54,0,2600,754.15508656
2,2,0,0,37,16,1300,632.82289769
2,2,1,0,39,9,800,831.65187349
2,2,0,0,41,12,1100,831.65187349
2,2,1,0,46,12,5000,817.45579775
2,2,0,1,42,12,5000,817.45579775
2,2,0,0,26,13,1100,1015.71560873
2,2,1,0,32,12,1100,1250.02594753
2,1,1,1,39,9,800,353.75726463
2,1,1,0,25,12,700,450.90247481
2,1,0,0,22,15,1100,450.90247481
2,1,1,0,41,12,800,370.32056502
2,1,1,0,45,12,600,342.63978519
2,1,0,0,44,5,800,347.17260122
2,1,0,0,59,6,1100,281.69252745
2,1,0,0,40,12,1045,281.69252745
2,2,0,0,30,13,1100,632.02840301
2,2,1,0,36,9,1100,632.02840301
2,2,0,1,36,12,1600,342.3453363
2,2,1,1,42,12,1600,487.77251703
2,2,1,1,22,12,1100,487.77251703
2,2,1,0,50,12,5000,442.78141011
2,2,1,0,20,12,1100,442.78141011
2,2,1,1,43,9,1100,348.65756057
2,2,0,0,25,16,10000,583.68711009
2,2,1,1,33,12,1100,419.75265533
2,2,1,0,36,6,1100,439.8394103
2,2,0,1,36,16,1100,542.32058076
2,3,1,1,23,13,1500,1010.14737876
2,3,0,1,65,16,9000,850.39471257
2,3,1,0,81,16,300,956.05021929
2,3,1,0,58,13,2000,956.05021929
2,3,1,1,53,16,3000,1082.87509147
2,2,1,0,45,5,1000,992.36304524
2,2,0,0,26,12,1045,1636.68759168
2,2,1,0,31,12,2000,1636.68759168
2,2,1,0,24,12,1000,1619.59727279
2,3,1,0,23,7,1100,2639.29400896
2,3,1,0,21,12,1100,2639.29400896
2,3,0,0,56,2,400,1231.693072
2,3,1,0,47,4,2000,279.52045472
2,3,1,0,63,9,1500,320.10424581
2,3,0,0,31,12,1000,320.10424581
2,3,1,0,30,12,1100,320.10424581
2,3,0,0,51,16,2200,272.29969892
2,3,1,0,57,2,1100,272.29969892
2,3,1,0,30,12,1100,272.29969892
2,3,1,0,34,12,1100,301.72413558
2,3,0,0,35,16,1100,301.72413558
2,3,1,0,47,12,1200,279.52045472
2,3,0,0,53,12,1100,322.08850978
2,3,1,0,44,12,1100,322.08850978
2,3,1,0,26,12,1200,322.08850978
2,3,1,0,34,12,1800,322.08850978
2,3,0,0,43,12,1500,174.15534163
2,2,0,1,35,16,1200,510.75896916
2,2,1,1,33,12,1300,510.75896916
2,2,1,0,30,12,1100,300.39513762
2,2,1,0,50,12,1100,298.18139441
2,2,0,0,24,12,2200,298.18139441
2,2,1,1,46,12,2500,201.11901625
2,1,0,0,47,12,1100,399.09907654
2,1,1,0,27,10,1400,400.92680797
2,1,0,0,57,12,1100,303.69843197
2,1,0,1,53,5,1100,274.90807304
2,1,0,0,50,5,1100,422.37953595
2,3,1,0,67,6,750,385.1016151
2,3,1,1,40,12,3000,564.71063207
2,3,0,0,29,13,3000,564.71063207
2,3,1,0,43,0,1800,591.98853377
2,3,1,0,36,12,900,587.25396489
2,3,0,0,42,12,400,587.25396489
2,3,0,0,62,5,1200,505.89834386
2,3,1,0,27,12,2000,505.89834386
2,3,1,0,44,16,10000,480.60046939
2,3,0,1,41,12,800,480.60046939
2,2,0,0,32,16,1000,828.85947318
2,2,1,0,32,12,1100,786.5759291000001
2,2,1,1,38,16,3500,937.10069551
2,2,0,1,37,16,3135,937.10069551
2,2,0,1,25,12,500,593.74636981
2,3,0,0,27,11,400,854.99528687
2,3,1,0,25,9,2000,854.99528687
2,3,1,0,52,9,1200,462.25705293
2,3,0,0,45,6,1200,402.08932406
2,3,1,0,48,12,4800,650.62623572
2,3,1,0,22,12,1100,650.62623572
2,3,0,0,34,1,300,795.50198485
2,3,1,1,45,7,3000,804.69593802
2,3,0,0,31,7,1200,804.69593802
2,3,1,0,21,12,1300,811.80802144
2,3,1,0,46,7,1800,811.80802144
2,3,0,1,59,4,60,506.97222306
2,2,0,0,60,16,5800,683.4488037
2,2,1,0,35,16,4000,683.4488037
2,2,1,0,57,16,1100,818.5484665
2,2,1,0,32,12,1100,818.5484665
2,2,0,0,27,13,1100,818.5484665
2,2,0,1,26,15,900,818.5484665
2,2,0,0,30,14,1100,675.90753761
2,2,1,0,34,12,1100,913.32245189
2,1,1,0,41,3,600,484.64426959
2,1,0,0,54,2,900,303.09133627
2,1,1,0,29,16,1300,509.69089744
2,1,1,1,18,12,1000,443.4719502
2,1,1,0,48,5,1450,297.1903211
2,1,0,1,49,12,1400,258.91885407
2,1,1,0,53,12,600,258.91885407
2,1,1,0,48,8,50,256.30938414
2,1,0,0,43,9,200,256.30938414
2,2,0,0,58,9,5000,259.51973493
2,2,1,1,55,12,20000,456.99917048
2,2,0,1,51,16,2500,456.99917048
2,2,1,1,29,16,3200,743.2678185
2,2,1,0,48,6,1100,799.70180676
2,2,1,0,33,2,900,799.70180676
2,2,1,0,24,12,1100,1317.91257345
2,2,0,0,24,11,800,1317.91257345
2,2,1,0,39,12,1400,213.62703847
2,2,0,1,37,16,2800,213.62703847
2,2,1,0,31,9,500,266.65940328
2,2,1,0,68,3,2000,124.04513128
2,2,0,0,22,12,500,180.44703256
2,2,0,0,21,12,300,180.44703256
2,3,0,1,26,15,1000,380.50523736
2,3,1,1,52,12,1500,361.10113136
2,3,1,0,34,12,3000,612.6972001
2,3,1,0,33,12,1800,665.63820827
2,3,1,1,23,12,1300,547.86253558
2,3,1,1,35,12,1100,463.31328309
2,3,0,1,56,16,1100,355.69359692
2,3,0,1,54,9,1500,306.47491387
2,3,1,0,49,15,10000,362.60536884
2,3,0,0,53,16,9000,362.60536884
2,3,1,0,40,12,1600,318.36717679
2,3,0,0,36,15,1100,318.36717679
2,2,0,1,67,16,3694,483.26665128
2,2,1,1,28,10,1100,831.75364496
2,2,0,1,19,12,1100,831.75364496
2,2,1,0,33,11,1100,795.80437892
2,2,0,0,31,12,1100,795.80437892
2,2,1,1,24,12,1100,613.7355151100001
2,2,1,1,53,12,1100,623.62880525
2,3,0,0,61,0,150,304.35015387
2,3,1,0,54,5,1100,617.4458305000001
2,3,1,0,31,11,1100,617.4458305000001
2,3,0,0,26,12,800,617.4458305000001
2,3,0,0,21,12,700,617.4458305000001
2,3,1,0,47,4,1100,532.0520123600001
2,3,1,1,51,3,1000,664.30636934
2,3,1,0,26,14,1100,664.30636934
2,3,0,1,41,9,1000,508.44353093
2,3,1,0,31,9,1100,690.45943247
2,1,1,0,38,12,1045,1175.14523528
2,2,0,0,44,13,1200,236.13257746
2,2,1,0,47,7,1100,415.29949227
2,2,1,0,34,0,1100,415.29949227
2,2,1,0,40,15,6000,408.05518166
2,2,0,0,36,16,6000,408.05518166
2,2,1,0,59,5,1100,354.41869283
2,2,1,0,35,8,1100,354.41869283
2,2,0,0,28,12,1100,354.41869283
2,2,1,1,51,12,1470,402.75529452
2,2,0,0,49,16,1100,402.75529452
2,2,0,0,30,16,1500,387.02380142
2,2,1,0,28,13,1100,387.02380142
2,1,1,0,43,4,2000,466.5459376
2,1,1,1,41,9,1100,454.73962277
2,3,1,1,48,13,8000,979.18581403
2,3,1,0,64,4,1500,944.74058342
2,3,0,1,51,6,1300,1314.44826643
2,3,1,1,23,10,1100,1314.44826643
2,3,0,0,35,15,2500,1588.67946963
2,3,1,0,34,15,3000,1588.67946963
2,3,1,0,46,3,1100,974.70452333
2,3,0,0,42,6,1220,974.70452333
2,3,1,0,41,3,800,896.45753279
2,2,1,0,27,11,1100,666.55694019
2,2,1,0,22,12,700,526.12039365
2,2,0,0,23,14,700,496.60484751
2,1,1,0,42,0,1500,173.0016077
2,1,1,0,66,0,1000,122.4793331
2,1,1,0,20,12,1100,156.87289356
2,1,1,0,44,2,1100,132.89019317
2,1,1,0,51,7,1100,141.24019725
2,1,1,1,36,12,1100,195.9382808
2,1,1,0,23,8,600,156.34685579
2,1,1,1,18,8,1000,156.34685579
2,1,1,0,36,12,1600,159.39827615
2,1,0,0,35,12,500,159.39827615
2,3,1,0,56,5,1300,679.5988880800001
2,3,0,0,28,13,500,679.5988880800001
2,3,1,0,46,16,2500,540.0631889700001
2,3,0,0,43,9,2000,540.0631889700001
2,3,0,0,40,16,2000,540.0631889700001
2,3,1,0,68,10,3000,730.0652669
2,3,1,1,33,12,1000,730.0652669
2,3,1,0,32,13,2000,730.0652669
2,3,0,1,38,10,1100,717.9329487700001
2,3,0,1,20,14,1250,717.9329487700001
2,3,0,1,53,12,3000,738.37993361
2,3,1,0,26,12,1045,738.37993361
2,1,0,0,38,12,700,130.30846949
2,1,1,0,38,6,800,130.30846949
2,1,1,0,42,12,1000,176.95449779
2,1,1,1,35,9,250,216.963175
2,3,0,0,40,9,1650,1919.66129195
2,3,1,0,56,12,2200,1919.66129195
2,3,1,0,27,9,1100,3957.67291243
2,3,1,0,46,16,4000,547.16408254
2,3,1,0,53,9,1000,577.39918529
2,3,0,0,40,12,200,434.11608345
2,3,1,0,45,12,2200,473.27918694
2,3,1,1,48,11,3500,663.9317568
2,3,0,1,23,14,1300,663.9317568
2,3,0,0,43,12,1500,580.6905649399999
2,3,1,0,23,12,1200,580.6905649399999
2,3,0,0,49,12,1200,498.9448935
2,3,0,0,58,7,1300,320.48945061
2,3,0,0,31,8,1100,667.3663996400001
2,2,0,0,36,16,1700,299.39861762
2,2,1,0,52,4,900,297.15601611
2,2,0,0,31,12,1300,347.04046431
2,2,1,0,29,16,1100,409.06226796
2,2,0,0,33,16,1100,409.06226796
2,3,0,0,56,9,1100,478.46715863
2,3,1,0,56,9,1300,478.46715863
2,3,1,0,39,16,3000,500.34696213
2,3,0,0,38,16,1045,500.34696213
2,3,0,0,37,16,6000,351.15064395
2,3,0,0,67,12,1000,351.15064395
2,3,0,1,50,12,3000,412.98668086
2,3,1,0,46,9,3000,531.08061951
2,3,1,0,57,16,2000,435.16742216
2,3,0,0,55,16,3500,435.16742216
2,3,0,0,20,16,5000,435.16742216
2,3,1,0,53,16,1800,443.73050132
2,3,0,0,53,16,2000,443.73050132
2,2,0,1,57,14,2090,180.54853854
2,2,1,0,38,12,2500,353.43944735
2,2,0,0,36,12,1500,353.43944735
2,2,1,0,38,12,1500,271.4624918
2,2,0,1,39,12,4180,271.4624918
2,2,1,0,41,12,1200,334.02829017
2,2,0,0,42,12,1500,334.02829017
2,2,1,0,23,12,400,334.02829017
2,2,1,1,21,12,400,334.02829017
2,2,0,0,19,12,450,334.02829017
2,2,1,0,31,12,600,254.5824082
2,2,1,1,55,12,3135,259.59163732
2,2,1,0,64,9,1200,278.40620857
2,2,1,0,29,16,5000,278.40620857
2,2,0,0,25,16,1500,278.40620857
2,2,1,0,47,12,2000,315.40549893
2,2,1,0,36,12,1500,334.40048663
2,2,0,1,70,1,300,230.11843975
2,2,1,1,47,9,300,230.11843975
2,3,1,0,50,16,6000,1718.72265085
2,3,1,1,33,14,1700,3002.06589778
2,2,0,0,33,12,1300,397.72418128
2,1,1,0,47,5,1500,379.57505917
2,1,0,0,31,12,200,300.15805291
2,1,1,1,54,2,2500,201.4624157
2,1,0,1,52,2,2500,201.4624157
2,1,1,0,33,12,1400,343.64757517
2,1,1,1,63,6,2200,180.48278895
2,1,1,0,28,9,1500,348.84450689
2,2,0,0,47,6,400,233.92825753
2,2,1,0,49,9,1500,233.92825753
2,2,1,0,36,12,1045,369.41907024
2,2,1,1,48,3,600,220.47669952
2,2,1,1,19,12,1100,220.47669952
2,2,0,0,41,16,7700,236.35300855
2,2,1,0,44,3,500,267.35510915
2,2,1,0,41,8,800,285.54176293
2,2,1,0,26,0,350,285.54176293
2,2,1,0,58,5,1800,323.19198689
2,2,1,0,31,12,2000,323.19198689
2,2,0,0,29,16,1200,323.19198689
2,2,0,0,41,12,500,281.53958141
2,2,1,0,43,15,2000,319.38455438
